BoS_end_time,ticker,win/loss,sum_profits
10/11/2024 23:15,EOSUSDT,-0.02,5.3646
10/12/2024 0:00,WAXPUSDT,0.049,5.4136
10/12/2024 0:00,EGLDUSDT,0.0442,5.4578
10/12/2024 0:00,COMBOUSDT,0.0428,5.5006
10/12/2024 0:00,TRUUSDT,-0.0202,5.4804
10/12/2024 0:00,SUSHIUSDT,-0.0281,5.4523
10/12/2024 0:00,ONTUSDT,-0.0212,5.4311
10/12/2024 0:00,KSMUSDT,0.0449,5.476
10/12/2024 0:00,ALPHAUSDT,0.0472,5.5232
10/12/2024 0:00,RIFUSDT,0.0373,5.5605
10/12/2024 0:15,IOTAUSDT,0.05,5.6105
10/12/2024 0:15,STGUSDT,-0.02,5.5905
10/12/2024 0:15,GMTUSDT,-0.0233,5.5672
10/12/2024 0:15,TRBUSDT,-0.0232,5.544
10/12/2024 0:15,KNCUSDT,-0.02,5.524
10/12/2024 1:45,IOUSDT,-0.0233,5.5007
10/12/2024 4:00,NFPUSDT,-0.0263,5.4744
10/12/2024 4:00,BADGERUSDT,0.0488,5.5232
10/12/2024 4:00,ALPHAUSDT,-0.0216,5.5016
10/12/2024 4:15,BELUSDT,-0.0281,5.4735
10/12/2024 4:30,HFTUSDT,0.0494,5.5229
10/12/2024 4:30,RENUSDT,0.0467,5.5696
10/12/2024 5:45,DENTUSDT,0.0419,5.6115
10/12/2024 6:00,QTUMUSDT,-0.0223,5.5892
10/12/2024 6:30,VOXELUSDT,-0.0215,5.5677
10/12/2024 7:30,AIUSDT,-0.036,5.5317
10/12/2024 7:30,RENDERUSDT,-0.0274,5.5043
10/12/2024 7:30,GMTUSDT,-0.021,5.4833
10/12/2024 7:30,NULSUSDT,-0.0242,5.4591
10/12/2024 7:30,VOXELUSDT,-0.0319,5.4272
10/12/2024 7:30,RPLUSDT,-0.0235,5.4037
10/12/2024 7:30,AXSUSDT,-0.0213,5.3824
10/12/2024 7:30,THETAUSDT,-0.0253,5.3571
10/12/2024 7:30,XTZUSDT,-0.025,5.3321
10/12/2024 7:45,COMBOUSDT,-0.0244,5.3077
10/12/2024 7:45,ANKRUSDT,-0.0221,5.2856
10/12/2024 8:00,ZILUSDT,-0.0218,5.2638
10/12/2024 8:30,LRCUSDT,-0.0217,5.2421
10/12/2024 9:45,BCHUSDT,-0.0247,5.2174
10/12/2024 10:00,APEUSDT,-0.0314,5.186
10/12/2024 10:00,CHRUSDT,-0.02,5.166
10/12/2024 10:00,ASTRUSDT,-0.0225,5.1435
10/12/2024 10:00,HIGHUSDT,-0.0291,5.1144
10/12/2024 10:15,1INCHUSDT,-0.0243,5.0901
10/12/2024 10:15,1000BONKUSDT,-0.023,5.0671
10/12/2024 10:15,MEMEUSDT,0.0317,5.0988
10/12/2024 10:15,MAVUSDT,-0.0348,5.064
10/12/2024 10:15,ARUSDT,0.049,5.113
10/12/2024 10:15,RAREUSDT,0.0277,5.1407
10/12/2024 10:15,EOSUSDT,-0.0266,5.1141
10/12/2024 10:15,RUNEUSDT,-0.0241,5.09
10/12/2024 10:15,BADGERUSDT,0.0429,5.1329
10/12/2024 10:15,ETCUSDT,-0.0224,5.1105
10/12/2024 10:15,STRKUSDT,0.0486,5.1591
10/12/2024 10:15,LUNA2USDT,-0.0249,5.1342
10/12/2024 10:15,ALPHAUSDT,-0.0208,5.1134
10/12/2024 10:30,OMGUSDT,-0.02,5.0934
10/12/2024 10:30,ALICEUSDT,-0.0338,5.0596
10/12/2024 10:30,MBOXUSDT,0.0481,5.1077
10/12/2024 10:30,ALGOUSDT,-0.0313,5.0764
10/12/2024 10:30,ORDIUSDT,-0.0229,5.0535
10/12/2024 10:45,API3USDT,-0.0323,5.0212
10/12/2024 10:45,RVNUSDT,-0.0218,4.9994
10/12/2024 11:00,HBARUSDT,-0.0251,4.9743
10/12/2024 13:00,SNXUSDT,-0.02,4.9543
10/12/2024 13:00,COMPUSDT,-0.0259,4.9284
10/12/2024 13:00,BLURUSDT,0.0485,4.9769
10/12/2024 13:45,CELRUSDT,0.0363,5.0132
10/12/2024 14:00,REZUSDT,-0.0235,4.9897
10/12/2024 14:00,PENDLEUSDT,-0.0304,4.9593
10/12/2024 14:30,OMNIUSDT,-0.0217,4.9376
10/12/2024 16:00,RONINUSDT,-0.021,4.9166
10/12/2024 16:00,EDUUSDT,-0.0216,4.895
10/12/2024 16:00,YGGUSDT,-0.02,4.875
10/12/2024 16:00,BLZUSDT,-0.0208,4.8542
10/12/2024 16:00,PYTHUSDT,-0.0206,4.8336
10/12/2024 16:00,JTOUSDT,-0.0209,4.8127
10/12/2024 16:00,GALAUSDT,-0.0225,4.7902
10/12/2024 16:45,IOUSDT,-0.0238,4.7664
10/12/2024 17:00,RSRUSDT,-0.0205,4.7459
10/12/2024 18:15,ANKRUSDT,-0.0236,4.7223
10/12/2024 20:45,CFXUSDT,-0.0232,4.6991
10/12/2024 21:30,DIAUSDT,-0.0246,4.6745
10/12/2024 22:00,OMGUSDT,0.0424,4.7169
10/12/2024 22:00,ACEUSDT,-0.0249,4.692
10/12/2024 23:30,ZROUSDT,0.0386,4.7306
10/12/2024 23:45,JUPUSDT,-0.0203,4.7103
10/13/2024 0:00,SSVUSDT,-0.0243,4.686
10/13/2024 0:30,API3USDT,-0.0218,4.6642
10/13/2024 0:45,YFIUSDT,0.0482,4.7124
10/13/2024 1:00,MAVUSDT,-0.0439,4.6685
10/13/2024 1:00,VOXELUSDT,0.0302,4.6987
10/13/2024 1:00,EOSUSDT,0.0434,4.7421
10/13/2024 1:00,JUPUSDT,0.0371,4.7792
10/13/2024 1:00,TONUSDT,-0.0331,4.7461
10/13/2024 3:15,STEEMUSDT,-0.0216,4.7245
10/13/2024 3:15,POLUSDT,-0.023,4.7015
10/13/2024 3:15,RENDERUSDT,-0.0212,4.6803
10/13/2024 3:15,GUSDT,-0.0222,4.6581
10/13/2024 3:15,ROSEUSDT,-0.0239,4.6342
10/13/2024 3:15,VETUSDT,-0.0204,4.6138
10/13/2024 3:15,LRCUSDT,-0.0229,4.5909
10/13/2024 3:45,TUSDT,0.0482,4.6391
10/13/2024 3:45,OMGUSDT,0.0042,4.6433
10/13/2024 4:30,JOEUSDT,-0.0231,4.6202
10/13/2024 6:15,CYBERUSDT,0.0476,4.6678
10/13/2024 7:00,UXLINKUSDT,0.0454,4.7132
10/13/2024 7:00,USTCUSDT,-0.0214,4.6918
10/13/2024 7:00,MAVIAUSDT,-0.0235,4.6683
10/13/2024 8:00,FXSUSDT,-0.0228,4.6455
10/13/2024 8:15,STRKUSDT,-0.0213,4.6242
10/13/2024 8:45,TUSDT,0.0351,4.6593
10/13/2024 8:45,UXLINKUSDT,0.0463,4.7056
10/13/2024 10:45,OMNIUSDT,0.0299,4.7355
10/13/2024 10:45,LPTUSDT,0.0452,4.7807
10/13/2024 10:45,HIFIUSDT,0.0414,4.8221
10/13/2024 10:45,ARUSDT,0.0478,4.8699
10/13/2024 10:45,LQTYUSDT,0.0375,4.9074
10/13/2024 10:45,1000LUNCUSDT,0.0374,4.9448
10/13/2024 11:00,ACEUSDT,0.0488,4.9936
10/13/2024 11:00,UMAUSDT,-0.0223,4.9713
10/13/2024 11:30,FETUSDT,-0.0231,4.9482
10/13/2024 12:15,KNCUSDT,-0.0239,4.9243
10/13/2024 14:00,DUSKUSDT,0.0494,4.9737
10/13/2024 14:00,AUCTIONUSDT,-0.0206,4.9531
10/13/2024 14:00,RONINUSDT,-0.0238,4.9293
10/13/2024 14:00,BALUSDT,-0.02,4.9093
10/13/2024 14:00,AMBUSDT,-0.0208,4.8885
10/13/2024 14:00,TUSDT,-0.0222,4.8663
10/13/2024 14:00,QTUMUSDT,-0.0222,4.8441
10/13/2024 14:00,LPTUSDT,0.0357,4.8798
10/13/2024 14:00,MAVUSDT,-0.0229,4.8569
10/13/2024 14:00,WAXPUSDT,0.0447,4.9016
10/13/2024 14:00,HIFIUSDT,-0.0233,4.8783
10/13/2024 14:00,NEOUSDT,-0.0232,4.8551
10/13/2024 14:00,IMXUSDT,0.0451,4.9002
10/13/2024 14:00,BICOUSDT,-0.023,4.8772
10/13/2024 14:00,NKNUSDT,0.0482,4.9254
10/13/2024 14:00,CKBUSDT,0.0427,4.9681
10/13/2024 14:00,YGGUSDT,-0.0237,4.9444
10/13/2024 14:00,BLZUSDT,-0.0257,4.9187
10/13/2024 14:00,CELRUSDT,-0.0209,4.8978
10/13/2024 14:00,MBOXUSDT,0.0464,4.9442
10/13/2024 14:00,THETAUSDT,-0.0203,4.9239
10/13/2024 14:00,ZECUSDT,0.0392,4.9631
10/13/2024 14:00,LINKUSDT,0.0422,5.0053
10/13/2024 14:00,ETCUSDT,-0.0221,4.9832
10/13/2024 14:00,COTIUSDT,0.0499,5.0331
10/13/2024 14:00,ALPHAUSDT,0.0449,5.078
10/13/2024 14:00,UNFIUSDT,0.0459,5.1239
10/13/2024 14:00,ZENUSDT,-0.0295,5.0944
10/13/2024 14:00,PIXELUSDT,-0.0257,5.0687
10/13/2024 14:30,CAKEUSDT,-0.0368,5.0319
10/13/2024 14:30,CHRUSDT,-0.0281,5.0038
10/13/2024 14:30,GRTUSDT,-0.0241,4.9797
10/13/2024 14:30,GHSTUSDT,-0.0218,4.9579
10/13/2024 14:30,REIUSDT,-0.0221,4.9358
10/13/2024 14:30,ALTUSDT,-0.031,4.9048
10/13/2024 14:30,ICPUSDT,-0.0232,4.8816
10/13/2024 14:30,1INCHUSDT,-0.0274,4.8542
10/13/2024 14:30,1000FLOKIUSDT,-0.023,4.8312
10/13/2024 14:30,1000BONKUSDT,-0.0228,4.8084
10/13/2024 14:30,XRPUSDT,0.0422,4.8506
10/13/2024 14:30,HOOKUSDT,-0.0237,4.8269
10/13/2024 14:30,HBARUSDT,-0.0222,4.8047
10/13/2024 14:30,SXPUSDT,0.0444,4.8491
10/13/2024 14:30,TRBUSDT,-0.0255,4.8236
10/13/2024 14:30,GLMUSDT,-0.022,4.8016
10/13/2024 14:30,ILVUSDT,-0.0341,4.7675
10/13/2024 14:30,API3USDT,-0.0282,4.7393
10/13/2024 14:30,KAVAUSDT,-0.02,4.7193
10/13/2024 14:30,LDOUSDT,-0.0224,4.6969
10/13/2024 14:30,RDNTUSDT,-0.032,4.6649
10/13/2024 14:30,ONTUSDT,-0.0265,4.6384
10/13/2024 14:30,RENUSDT,-0.0226,4.6158
10/13/2024 14:30,BADGERUSDT,-0.0251,4.5907
10/13/2024 14:30,UXLINKUSDT,-0.0297,4.561
10/13/2024 14:30,JASMYUSDT,-0.0235,4.5375
10/13/2024 14:30,ALGOUSDT,-0.029,4.5085
10/13/2024 14:30,FLUXUSDT,-0.027,4.4815
10/13/2024 14:30,1000LUNCUSDT,-0.0267,4.4548
10/13/2024 14:30,RVNUSDT,-0.0261,4.4287
10/13/2024 14:45,AERGOUSDT,-0.0234,4.4053
10/13/2024 14:45,DOGSUSDT,-0.0207,4.3846
10/13/2024 14:45,GUSDT,-0.0211,4.3635
10/13/2024 14:45,ACHUSDT,-0.0211,4.3424
10/13/2024 15:15,YFIUSDT,-0.0272,4.3152
10/13/2024 17:15,DIAUSDT,-0.0361,4.2791
10/13/2024 17:30,QNTUSDT,-0.0249,4.2542
10/13/2024 17:30,FTMUSDT,-0.0214,4.2328
10/13/2024 17:30,ICPUSDT,-0.0209,4.2119
10/13/2024 17:30,WAXPUSDT,-0.021,4.1909
10/13/2024 17:30,STMXUSDT,-0.02,4.1709
10/13/2024 17:30,GUSDT,-0.0225,4.1484
10/13/2024 17:30,MTLUSDT,-0.0245,4.1239
10/13/2024 17:30,KNCUSDT,-0.0241,4.0998
10/13/2024 17:30,SUSHIUSDT,-0.0206,4.0792
10/13/2024 17:30,OXTUSDT,-0.0204,4.0588
10/13/2024 17:30,ALPHAUSDT,-0.0215,4.0373
10/13/2024 17:45,IOSTUSDT,-0.0211,4.0162
10/13/2024 17:45,SUPERUSDT,-0.0242,3.992
10/13/2024 18:00,WOOUSDT,-0.0244,3.9676
10/13/2024 18:00,KDAUSDT,-0.0211,3.9465
10/13/2024 18:00,ENJUSDT,-0.0203,3.9262
10/13/2024 18:00,COSUSDT,-0.0224,3.9038
10/13/2024 18:00,MASKUSDT,-0.0224,3.8814
10/13/2024 18:00,TUSDT,-0.0242,3.8572
10/13/2024 18:00,SNXUSDT,-0.0228,3.8344
10/13/2024 18:00,POLUSDT,-0.0216,3.8128
10/13/2024 18:00,BNTUSDT,-0.0225,3.7903
10/13/2024 18:00,DEFIUSDT,-0.0204,3.7699
10/13/2024 18:00,ICXUSDT,-0.0251,3.7448
10/13/2024 18:00,SXPUSDT,-0.0232,3.7216
10/13/2024 18:00,BANDUSDT,-0.0237,3.6979
10/13/2024 18:00,LTCUSDT,-0.0206,3.6773
10/13/2024 18:00,AXSUSDT,-0.0225,3.6548
10/13/2024 18:00,SANDUSDT,-0.0242,3.6306
10/13/2024 18:00,LINKUSDT,-0.0209,3.6097
10/13/2024 18:00,ZRXUSDT,-0.0302,3.5795
10/13/2024 18:00,ATAUSDT,-0.0244,3.5551
10/13/2024 18:00,ARBUSDT,-0.0259,3.5292
10/13/2024 18:30,DARUSDT,-0.02,3.5092
10/13/2024 23:45,POLYXUSDT,-0.0284,3.4808
10/14/2024 0:00,1MBABYDOGEUSDT,-0.0263,3.4545
10/14/2024 1:15,NFPUSDT,0.0407,3.4952
10/14/2024 1:15,OPUSDT,-0.0203,3.4749
10/14/2024 1:15,MAVUSDT,-0.0326,3.4423
10/14/2024 1:15,XEMUSDT,0.05,3.4923
10/14/2024 1:15,RDNTUSDT,-0.0222,3.4701
10/14/2024 1:15,ZKUSDT,0.0483,3.5184
10/14/2024 1:15,COTIUSDT,-0.029,3.4894
10/14/2024 1:15,LRCUSDT,-0.026,3.4634
10/14/2024 2:45,YGGUSDT,0.0496,3.513
10/14/2024 3:00,SOLUSDT,0.0492,3.5622
10/14/2024 3:00,JUPUSDT,0.0488,3.611
10/14/2024 3:00,DODOXUSDT,-0.0267,3.5843
10/14/2024 3:15,HIGHUSDT,0.0377,3.622
10/14/2024 3:15,NMRUSDT,-0.0387,3.5833
10/14/2024 3:15,KEYUSDT,0.0329,3.6162
10/14/2024 3:15,UMAUSDT,-0.0308,3.5854
10/14/2024 3:15,METISUSDT,0.0304,3.6158
10/14/2024 3:15,DOTUSDT,0.0319,3.6477
10/14/2024 3:15,BELUSDT,0.0432,3.6909
10/14/2024 3:15,LOOMUSDT,0.0384,3.7293
10/14/2024 3:15,NOTUSDT,0.0395,3.7688
10/14/2024 3:15,LUNA2USDT,0.0432,3.812
10/14/2024 3:15,HOTUSDT,0.0313,3.8433
10/14/2024 6:15,IOTAUSDT,0.0418,3.8851
10/14/2024 6:15,BELUSDT,0.0478,3.9329
10/14/2024 6:15,STRKUSDT,-0.0253,3.9076
10/14/2024 6:45,COMPUSDT,-0.0237,3.8839
10/14/2024 6:45,AEVOUSDT,0.0451,3.929
10/14/2024 7:15,APEUSDT,-0.0226,3.9064
10/14/2024 7:15,OMGUSDT,-0.0259,3.8805
10/14/2024 7:15,VOXELUSDT,-0.0207,3.8598
10/14/2024 7:30,ENJUSDT,-0.0208,3.839
10/14/2024 7:30,XLMUSDT,0.0461,3.8851
10/14/2024 7:30,BONDUSDT,0.0432,3.9283
10/14/2024 7:30,SYSUSDT,-0.0211,3.9072
10/14/2024 7:30,DEFIUSDT,0.0491,3.9563
10/14/2024 7:30,RPLUSDT,0.0497,4.006
10/14/2024 7:30,ATOMUSDT,-0.0228,3.9832
10/14/2024 7:30,LOOMUSDT,-0.0204,3.9628
10/14/2024 7:30,KASUSDT,-0.0296,3.9332
10/14/2024 7:45,BTCUSDT,0.0478,3.981
10/14/2024 7:45,MTLUSDT,-0.02,3.961
10/14/2024 7:45,EOSUSDT,0.05,4.011
10/14/2024 7:45,RVNUSDT,-0.02,3.991
10/14/2024 7:45,CHESSUSDT,-0.0243,3.9667
10/14/2024 9:15,CHRUSDT,0.0413,4.008
10/14/2024 9:15,XVGUSDT,-0.0213,3.9867
10/14/2024 9:15,C98USDT,-0.0222,3.9645
10/14/2024 9:15,ZILUSDT,0.0466,4.0111
10/14/2024 9:30,XLMUSDT,0.0447,4.0558
10/14/2024 9:30,SFPUSDT,0.0459,4.1017
10/14/2024 9:30,ACEUSDT,0.0473,4.149
10/14/2024 9:30,ONEUSDT,0.034,4.183
10/14/2024 9:30,EGLDUSDT,0.0491,4.2321
10/14/2024 9:30,TRBUSDT,0.0487,4.2808
10/14/2024 9:30,CKBUSDT,0.0387,4.3195
10/14/2024 9:30,ILVUSDT,0.0449,4.3644
10/14/2024 9:30,LDOUSDT,0.0443,4.4087
10/14/2024 9:30,FLMUSDT,0.0466,4.4553
10/14/2024 9:30,PYTHUSDT,-0.0245,4.4308
10/14/2024 9:30,JASMYUSDT,0.0412,4.472
10/14/2024 9:30,LUNA2USDT,0.0486,4.5206
10/14/2024 9:30,ATAUSDT,0.0477,4.5683
10/14/2024 9:45,IMXUSDT,0.0496,4.6179
10/14/2024 10:00,CAKEUSDT,0.0482,4.6661
10/14/2024 10:30,1INCHUSDT,-0.0205,4.6456
10/14/2024 10:30,KNCUSDT,-0.0212,4.6244
10/14/2024 10:45,BONDUSDT,-0.0282,4.5962
10/14/2024 10:45,RLCUSDT,0.0395,4.6357
10/14/2024 11:00,LOOMUSDT,-0.0208,4.6149
10/14/2024 11:15,API3USDT,-0.0206,4.5943
10/14/2024 11:30,OGNUSDT,-0.02,4.5743
10/14/2024 11:30,QUICKUSDT,0.05,4.6243
10/14/2024 11:45,RVNUSDT,0.0487,4.673
10/14/2024 12:00,ACHUSDT,0.0497,4.7227
10/14/2024 12:00,FIOUSDT,0.048,4.7707
10/14/2024 12:00,FILUSDT,0.0457,4.8164
10/14/2024 13:45,BATUSDT,0.0399,4.8563
10/14/2024 13:45,BALUSDT,0.0432,4.8995
10/14/2024 13:45,SFPUSDT,0.0429,4.9424
10/14/2024 13:45,QTUMUSDT,0.0407,4.9831
10/14/2024 13:45,ICPUSDT,0.0397,5.0228
10/14/2024 13:45,STEEMUSDT,0.0431,5.0659
10/14/2024 13:45,ENSUSDT,0.0477,5.1136
10/14/2024 13:45,DOTUSDT,0.033,5.1466
10/14/2024 13:45,EOSUSDT,0.0432,5.1898
10/14/2024 13:45,BLZUSDT,0.0477,5.2375
10/14/2024 13:45,ROSEUSDT,-0.0293,5.2082
10/14/2024 13:45,RVNUSDT,0.0442,5.2524
10/14/2024 14:00,HIGHUSDT,-0.0201,5.2323
10/14/2024 14:00,GUSDT,0.0468,5.2791
10/14/2024 14:00,LSKUSDT,-0.0227,5.2564
10/14/2024 14:00,UNFIUSDT,-0.0218,5.2346
10/14/2024 14:15,ETHFIUSDT,0.042,5.2766
10/14/2024 14:15,CKBUSDT,-0.0252,5.2514
10/14/2024 15:15,LITUSDT,0.05,5.3014
10/14/2024 15:45,SXPUSDT,-0.0238,5.2776
10/14/2024 16:30,POLYXUSDT,-0.0223,5.2553
10/14/2024 16:30,LEVERUSDT,-0.0229,5.2324
10/14/2024 16:30,FIOUSDT,-0.0333,5.1991
10/14/2024 16:45,THETAUSDT,-0.0234,5.1757
10/14/2024 17:00,MBOXUSDT,0.0138,5.1895
10/14/2024 17:30,SSVUSDT,-0.0209,5.1686
10/14/2024 17:30,BNTUSDT,-0.0212,5.1474
10/14/2024 17:30,ONGUSDT,-0.0231,5.1243
10/14/2024 17:30,PERPUSDT,-0.0229,5.1014
10/14/2024 17:30,API3USDT,-0.0214,5.08
10/14/2024 17:30,ZKUSDT,-0.0206,5.0594
10/14/2024 17:30,BADGERUSDT,-0.0204,5.039
10/14/2024 17:30,UNFIUSDT,-0.0389,5.0001
10/14/2024 17:45,STEEMUSDT,-0.0203,4.9798
10/14/2024 17:45,TONUSDT,-0.0221,4.9577
10/14/2024 17:45,LUNA2USDT,-0.0327,4.925
10/14/2024 17:45,1000LUNCUSDT,-0.0492,4.8758
10/14/2024 18:00,NTRNUSDT,-0.0228,4.853
10/14/2024 18:00,LINKUSDT,0.0484,4.9014
10/14/2024 18:00,ZRXUSDT,-0.0207,4.8807
10/14/2024 18:00,ZENUSDT,-0.0209,4.8598
10/14/2024 18:30,POLUSDT,-0.0238,4.836
10/14/2024 18:30,KAVAUSDT,-0.0243,4.8117
10/14/2024 18:30,RPLUSDT,-0.0206,4.7911
10/14/2024 18:30,ZROUSDT,-0.0209,4.7702
10/14/2024 19:00,ACHUSDT,-0.0268,4.7434
10/14/2024 19:00,HOTUSDT,-0.0207,4.7227
10/14/2024 19:00,ARBUSDT,-0.0209,4.7018
10/14/2024 20:00,ICPUSDT,-0.0206,4.6812
10/14/2024 20:00,BNTUSDT,-0.0237,4.6575
10/14/2024 20:00,GTCUSDT,-0.0299,4.6276
10/14/2024 20:00,ICXUSDT,0.05,4.6776
10/14/2024 20:00,FLMUSDT,-0.0299,4.6477
10/14/2024 20:15,CHRUSDT,-0.0277,4.62
10/14/2024 20:15,TNSRUSDT,-0.023,4.597
10/14/2024 20:30,COMBOUSDT,-0.02,4.577
10/14/2024 20:30,RPLUSDT,-0.0267,4.5503
10/14/2024 21:00,APEUSDT,-0.0249,4.5254
10/14/2024 21:00,LRCUSDT,-0.0209,4.5045
10/14/2024 21:15,AVAXUSDT,-0.0321,4.4724
10/14/2024 22:00,DENTUSDT,0.0459,4.5183
10/14/2024 22:15,SSVUSDT,-0.0278,4.4905
10/14/2024 22:15,AIUSDT,-0.0236,4.4669
10/14/2024 22:15,HOOKUSDT,-0.02,4.4469
10/14/2024 22:15,NEOUSDT,-0.0258,4.4211
10/14/2024 22:15,SANDUSDT,-0.0209,4.4002
10/14/2024 22:30,APEUSDT,-0.0206,4.3796
10/14/2024 22:30,CFXUSDT,-0.024,4.3556
10/14/2024 22:30,IMXUSDT,-0.0331,4.3225
10/14/2024 22:30,ARPAUSDT,-0.0222,4.3003
10/14/2024 22:30,UNFIUSDT,-0.0213,4.279
10/14/2024 22:30,ATAUSDT,-0.022,4.257
10/14/2024 22:45,RPLUSDT,-0.0246,4.2324
10/14/2024 22:45,XAIUSDT,-0.0213,4.2111
10/14/2024 22:45,MAVIAUSDT,-0.0249,4.1862
10/15/2024 0:15,BALUSDT,-0.0209,4.1653
10/15/2024 0:15,IOTAUSDT,-0.0272,4.1381
10/15/2024 0:15,STGUSDT,-0.0248,4.1133
10/15/2024 0:15,LITUSDT,-0.02,4.0933
10/15/2024 0:15,XVGUSDT,-0.0248,4.0685
10/15/2024 0:15,1000BONKUSDT,-0.0303,4.0382
10/15/2024 0:15,DOGEUSDT,-0.0343,4.0039
10/15/2024 0:15,DOTUSDT,0.0456,4.0495
10/15/2024 0:15,PERPUSDT,-0.0211,4.0284
10/15/2024 0:15,DYDXUSDT,0.0452,4.0736
10/15/2024 0:15,VETUSDT,-0.0215,4.0521
10/15/2024 0:15,CHESSUSDT,-0.0213,4.0308
10/15/2024 2:00,LITUSDT,-0.0256,4.0052
10/15/2024 2:30,DOTUSDT,-0.021,3.9842
10/15/2024 3:15,ORBSUSDT,0.0462,4.0304
10/15/2024 3:15,TOKENUSDT,0.0486,4.079
10/15/2024 4:30,BLZUSDT,-0.0217,4.0573
10/15/2024 5:15,SNXUSDT,0.0478,4.1051
10/15/2024 5:15,WUSDT,-0.0213,4.0838
10/15/2024 5:15,BNXUSDT,0.0492,4.133
10/15/2024 5:30,LISTAUSDT,-0.0261,4.1069
10/15/2024 5:30,AMBUSDT,-0.0232,4.0837
10/15/2024 5:30,JOEUSDT,-0.0225,4.0612
10/15/2024 5:30,PENDLEUSDT,-0.0222,4.039
10/15/2024 5:30,POWRUSDT,0.0429,4.0819
10/15/2024 5:30,XVSUSDT,-0.0206,4.0613
10/15/2024 5:30,VANRYUSDT,-0.0256,4.0357
10/15/2024 5:30,ALPACAUSDT,0.0465,4.0822
10/15/2024 5:30,GLMUSDT,-0.0241,4.0581
10/15/2024 5:30,BLURUSDT,-0.025,4.0331
10/15/2024 5:30,ILVUSDT,-0.0229,4.0102
10/15/2024 5:30,LOOMUSDT,0.0386,4.0488
10/15/2024 5:30,KASUSDT,-0.0226,4.0262
10/15/2024 5:30,AVAXUSDT,-0.0244,4.0018
10/15/2024 5:30,XTZUSDT,-0.0287,3.9731
10/15/2024 5:30,TONUSDT,-0.0225,3.9506
10/15/2024 5:30,RIFUSDT,-0.0282,3.9224
10/15/2024 8:15,XAIUSDT,-0.0254,3.897
10/15/2024 10:30,ATAUSDT,-0.0225,3.8745
10/15/2024 11:00,GHSTUSDT,0.0441,3.9186
10/15/2024 11:00,SNXUSDT,-0.0238,3.8948
10/15/2024 11:00,1000SHIBUSDT,0.0356,3.9304
10/15/2024 11:00,1000BONKUSDT,0.0334,3.9638
10/15/2024 11:00,HMSTRUSDT,-0.0209,3.9429
10/15/2024 11:00,EIGENUSDT,-0.0231,3.9198
10/15/2024 11:00,CELRUSDT,0.0229,3.9427
10/15/2024 11:00,1000PEPEUSDT,0.0274,3.9701
10/15/2024 19:15,QNTUSDT,-0.0225,3.9476
10/15/2024 20:15,SYNUSDT,-0.0292,3.9184
10/16/2024 2:00,ETCUSDT,-0.0207,3.8977
10/16/2024 5:45,REZUSDT,0.0334,3.9311
10/16/2024 5:45,YGGUSDT,0.0452,3.9763
10/16/2024 6:15,CAKEUSDT,-0.0208,3.9555
10/16/2024 6:15,BBUSDT,-0.0372,3.9183
10/16/2024 6:15,SFPUSDT,-0.031,3.8873
10/16/2024 6:15,ASTRUSDT,-0.0214,3.8659
10/16/2024 6:15,BIGTIMEUSDT,-0.0259,3.84
10/16/2024 6:15,IOTXUSDT,-0.0232,3.8168
10/16/2024 6:15,RSRUSDT,-0.0295,3.7873
10/16/2024 6:15,AVAXUSDT,-0.0218,3.7655
10/16/2024 6:15,AEVOUSDT,-0.032,3.7335
10/16/2024 6:15,OXTUSDT,-0.0255,3.708
10/16/2024 6:15,CHESSUSDT,-0.0209,3.6871
10/16/2024 7:00,FIDAUSDT,-0.02,3.6671
10/16/2024 8:30,ETHWUSDT,0.0496,3.7167
10/16/2024 8:45,COSUSDT,-0.0266,3.6901
10/16/2024 8:45,HBARUSDT,-0.0214,3.6687
10/16/2024 10:00,DIAUSDT,-0.0241,3.6446
10/16/2024 11:00,SKLUSDT,-0.0236,3.621
10/16/2024 11:15,YFIUSDT,-0.0217,3.5993
10/16/2024 11:30,STMXUSDT,-0.022,3.5773
10/16/2024 13:30,XRPUSDT,0.0399,3.6172
10/16/2024 14:30,FIOUSDT,0.0473,3.6645
10/16/2024 15:30,XLMUSDT,0.0491,3.7136
10/16/2024 16:00,XVSUSDT,-0.0251,3.6885
10/16/2024 16:15,BICOUSDT,0.0481,3.7366
10/16/2024 17:30,RDNTUSDT,0.0255,3.7621
10/16/2024 20:00,CAKEUSDT,-0.0204,3.7417
10/16/2024 20:45,GRTUSDT,-0.0222,3.7195
10/16/2024 21:00,BONDUSDT,-0.0213,3.6982
10/16/2024 22:15,GTCUSDT,-0.02,3.6782
10/16/2024 22:15,LOOMUSDT,0.0377,3.7159
10/16/2024 22:30,PEOPLEUSDT,-0.0229,3.693
10/17/2024 0:00,MINAUSDT,-0.0247,3.6683
10/17/2024 0:45,ARKMUSDT,0.0472,3.7155
10/17/2024 2:30,ZENUSDT,0.0472,3.7627
10/17/2024 4:15,STGUSDT,0.0492,3.8119
10/17/2024 4:30,GHSTUSDT,0.0444,3.8563
10/17/2024 4:30,STXUSDT,0.0453,3.9016
10/17/2024 4:30,POLYXUSDT,0.0441,3.9457
10/17/2024 4:30,SOLUSDT,0.0465,3.9922
10/17/2024 4:30,KASUSDT,0.0067,3.9989
10/17/2024 4:30,FLOWUSDT,0.0451,4.044
10/17/2024 4:30,XAIUSDT,0.0483,4.0923
